origen,destino,origen_id,destino_id,origen_etiqueta,destino_etiqueta,peso,tipo_arista
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC3E9mAgP7VoAE5mZoAexl5g,UCLFdHr9BEbXHkoJopbEPLZw,UC3E9mAgP7VoAE5mZoAexl5g,@kanterra4584,@EnnioAroche,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC3NMzdMYryaw82kPTnsaljg,UCLFdHr9BEbXHkoJopbEPLZw,UC3NMzdMYryaw82kPTnsaljg,@kanterra4584,@marisosa7832,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC3qn1yJA5PeW9rkGPatQxiw,UCLFdHr9BEbXHkoJopbEPLZw,UC3qn1yJA5PeW9rkGPatQxiw,@kanterra4584,@VICTOREST19,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC4cXueR2bKGFJV0Fk76gwmA,UCLFdHr9BEbXHkoJopbEPLZw,UC4cXueR2bKGFJV0Fk76gwmA,@kanterra4584,@aluxdel4792,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC5bG9nc_JV3FsNP2KseQiYw,UCLFdHr9BEbXHkoJopbEPLZw,UC5bG9nc_JV3FsNP2KseQiYw,@kanterra4584,@giovannirodas4836,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC650pRT-OYzny3GwOH8Cgfw,UCLFdHr9BEbXHkoJopbEPLZw,UC650pRT-OYzny3GwOH8Cgfw,@kanterra4584,@edvinparedesherrera7632,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC6YSZqL0vEcI-niPKIMUGfw,UCLFdHr9BEbXHkoJopbEPLZw,UC6YSZqL0vEcI-niPKIMUGfw,@kanterra4584,@maxwellsales885,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC72gBAtyb_VXQlYDcFrh6oQ,UCLFdHr9BEbXHkoJopbEPLZw,UC72gBAtyb_VXQlYDcFrh6oQ,@kanterra4584,@osmanmorales3012,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC7VUuJr9cGh845CmTvf7TlQ,UCLFdHr9BEbXHkoJopbEPLZw,UC7VUuJr9cGh845CmTvf7TlQ,@kanterra4584,@LuisCastillo-oz4df,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC8G5cJONY8L9voMyBW8Eoug,UCLFdHr9BEbXHkoJopbEPLZw,UC8G5cJONY8L9voMyBW8Eoug,@kanterra4584,@luisparedes-pw6qt,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC8r11yOugM2NuRfitQOxLLg,UCLFdHr9BEbXHkoJopbEPLZw,UC8r11yOugM2NuRfitQOxLLg,@kanterra4584,@cesaraugustomoralesmonroy6907,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UC9xr9QvIcDvoZNUX5f-jaZw,UCLFdHr9BEbXHkoJopbEPLZw,UC9xr9QvIcDvoZNUX5f-jaZw,@kanterra4584,@MariaaliciaColonmorales,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UCA93ym2TXs_Ibyxb4Vcn-6Q,UCLFdHr9BEbXHkoJopbEPLZw,UCA93ym2TXs_Ibyxb4Vcn-6Q,@kanterra4584,@oswaldosolis8728,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UCAlzM_N6xBlMYmM8EBzX86Q,UCLFdHr9BEbXHkoJopbEPLZw,UCAlzM_N6xBlMYmM8EBzX86Q,@kanterra4584,@carlossoto3252,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UCAmtbUiIrUIhikru0ZoTFig,UCLFdHr9BEbXHkoJopbEPLZw,UCAmtbUiIrUIhikru0ZoTFig,@kanterra4584,@Aura-vf6dm,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCTwSut16JyAg3mX6LVUNGqA,UCzSfZlOVxBSs5ObD25ywxDQ,UCTwSut16JyAg3mX6LVUNGqA,@GilmarMaldonado-q9m,@SuperVictor2005,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCTP3O0rMnc8z8v8jaDQwL0w,UCzSfZlOVxBSs5ObD25ywxDQ,UCTP3O0rMnc8z8v8jaDQwL0w,@GilmarMaldonado-q9m,@RobertoZelaya-x1v,1,autor-autor
a:UCThW2XNsAaBKme5PUt7n-Zg,a:UCDftMWXQoJ6nONfY7GVOVjg,UCThW2XNsAaBKme5PUt7n-Zg,UCDftMWXQoJ6nONfY7GVOVjg,@thelmamoran8565,@luisgpacheco5858,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UC8xlJWNHz1V_W6q3fbuQH8g,UC7IMsCxfZyWN7YQo8-JYa6Q,UC8xlJWNHz1V_W6q3fbuQH8g,@Burgos68,@NormaLópez-v7e,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCGX_UbAQOXGZknv5iqklwTA,UC7IMsCxfZyWN7YQo8-JYa6Q,UCGX_UbAQOXGZknv5iqklwTA,@Burgos68,@ronaldgarcia8522,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCHTGCgY2l-DQJIvlA_cpa_Q,UC7IMsCxfZyWN7YQo8-JYa6Q,UCHTGCgY2l-DQJIvlA_cpa_Q,@Burgos68,@virgiliogarcia3039,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCNIeXbV_mEwpa412h1aqUWw,UC7IMsCxfZyWN7YQo8-JYa6Q,UCNIeXbV_mEwpa412h1aqUWw,@Burgos68,@juandeleon9060,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCPZueDLrCS4BmTBRMA4q0fA,UC7IMsCxfZyWN7YQo8-JYa6Q,UCPZueDLrCS4BmTBRMA4q0fA,@Burgos68,@kevinochoa3695,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCVQf0tzL7xRzFJsABVVULpg,UC7IMsCxfZyWN7YQo8-JYa6Q,UCVQf0tzL7xRzFJsABVVULpg,@Burgos68,@DennisseLopetegi,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCbYoNG5J3Au5BqtbXogfEFw,UC7IMsCxfZyWN7YQo8-JYa6Q,UCbYoNG5J3Au5BqtbXogfEFw,@Burgos68,@Luis-gn3fj,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCf5lnNZF7Qrtli9v4N_23WQ,UC7IMsCxfZyWN7YQo8-JYa6Q,UCf5lnNZF7Qrtli9v4N_23WQ,@Burgos68,@CarlosCortez-v5r,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCg3eIfd7BrsLEqS0BLkftHA,UC7IMsCxfZyWN7YQo8-JYa6Q,UCg3eIfd7BrsLEqS0BLkftHA,@Burgos68,@ErmePérez-q4s,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCgQJgI9vu1FI2dnC9mrFthw,UC7IMsCxfZyWN7YQo8-JYa6Q,UCgQJgI9vu1FI2dnC9mrFthw,@Burgos68,@srms70,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UClsrFGJKWPxxw7MiaEdKLXw,UC7IMsCxfZyWN7YQo8-JYa6Q,UClsrFGJKWPxxw7MiaEdKLXw,@Burgos68,@ericapaz5406,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCtNyHmRZtvGF2hSvI2dUBWw,UC7IMsCxfZyWN7YQo8-JYa6Q,UCtNyHmRZtvGF2hSvI2dUBWw,@Burgos68,@aureliomaldonado4793,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCuP4UK33HKtJE_S39ksmaTw,UC7IMsCxfZyWN7YQo8-JYa6Q,UCuP4UK33HKtJE_S39ksmaTw,@Burgos68,@herbertaguilar1387,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCusjriFsDHEc2AOjqk-p5ig,UC7IMsCxfZyWN7YQo8-JYa6Q,UCusjriFsDHEc2AOjqk-p5ig,@Burgos68,@pablobarrios7931,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCzZ6dDCEsLMXbc5pCFXIprw,UC7IMsCxfZyWN7YQo8-JYa6Q,UCzZ6dDCEsLMXbc5pCFXIprw,@Burgos68,@josegil3813,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC-hfX8J5JPJ-dfuakzegMLA,UCzSfZlOVxBSs5ObD25ywxDQ,UC-hfX8J5JPJ-dfuakzegMLA,@GilmarMaldonado-q9m,@normaleticiaorozcojuarez2418,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC-jS_kA9w-OmpupXDx156Rg,UCzSfZlOVxBSs5ObD25ywxDQ,UC-jS_kA9w-OmpupXDx156Rg,@GilmarMaldonado-q9m,@simoncreyesc7579,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC1vr9aaMI2crB0NvwFHUeoQ,UCzSfZlOVxBSs5ObD25ywxDQ,UC1vr9aaMI2crB0NvwFHUeoQ,@GilmarMaldonado-q9m,@JoseSimilox-p6e,1,autor-autor
a:UC7IMsCxfZyWN7YQo8-JYa6Q,a:UCAV7QIjYhbDJaycQycM_0eQ,UC7IMsCxfZyWN7YQo8-JYa6Q,UCAV7QIjYhbDJaycQycM_0eQ,@Burgos68,@mariavail8998,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCwCfs-2zbD5k0lG-UVg_JBw,UC2ngpd8UBQu4gcUYy0goAtg,UCwCfs-2zbD5k0lG-UVg_JBw,@juliohernandez7438,@JessicaHuaz-96,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC2weSE8rpqkGMOp6StYtVfg,UCzSfZlOVxBSs5ObD25ywxDQ,UC2weSE8rpqkGMOp6StYtVfg,@GilmarMaldonado-q9m,@katerynsantiago2907,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCq3mDTTRZnUybct5M9OSXbg,UC2ngpd8UBQu4gcUYy0goAtg,UCq3mDTTRZnUybct5M9OSXbg,@juliohernandez7438,@MacoMorales-i2i2d,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCsUCN0Yq_UyTvKjOJLmNrnQ,UCQtSFINs1h6GHkpg9o5kMvg,UCsUCN0Yq_UyTvKjOJLmNrnQ,@MacarioMartinezruiz,@moisesvaldez4043,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCsjs5Hp_r86x1xbK6FAeqaA,UCQtSFINs1h6GHkpg9o5kMvg,UCsjs5Hp_r86x1xbK6FAeqaA,@MacarioMartinezruiz,@alvaroesquivel563,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCtNfIBnc5S5DbbQj_yxgJTw,UCQtSFINs1h6GHkpg9o5kMvg,UCtNfIBnc5S5DbbQj_yxgJTw,@MacarioMartinezruiz,@JosueRamirez-ey3ih,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCtUR3_CAiE7fCoZHM6cMfyQ,UCQtSFINs1h6GHkpg9o5kMvg,UCtUR3_CAiE7fCoZHM6cMfyQ,@MacarioMartinezruiz,@mdelcid01,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCvApqeCbLod-wejtT4CcVuA,UCQtSFINs1h6GHkpg9o5kMvg,UCvApqeCbLod-wejtT4CcVuA,@MacarioMartinezruiz,@davidgaher9550,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCwO2SXr0ggzwg6QWWrr01nQ,UCQtSFINs1h6GHkpg9o5kMvg,UCwO2SXr0ggzwg6QWWrr01nQ,@MacarioMartinezruiz,@ricardofigueroa5720,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCwha8rxULYMVtNwZWeSkE1A,UCQtSFINs1h6GHkpg9o5kMvg,UCwha8rxULYMVtNwZWeSkE1A,@MacarioMartinezruiz,@mariasamo8637,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCySYJU5kUh7X8gVt9la2ISA,UCQtSFINs1h6GHkpg9o5kMvg,UCySYJU5kUh7X8gVt9la2ISA,@MacarioMartinezruiz,@dantesarti4351,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCylqlpsh8ENNM1LqgQ1KbxA,UCQtSFINs1h6GHkpg9o5kMvg,UCylqlpsh8ENNM1LqgQ1KbxA,@MacarioMartinezruiz,@Jel.Awesh.M,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCz3gu01bmjNv0DpRq-K3XYg,UCQtSFINs1h6GHkpg9o5kMvg,UCz3gu01bmjNv0DpRq-K3XYg,@MacarioMartinezruiz,@eusebiovasquez4385,1,autor-autor
a:UCQtSFINs1h6GHkpg9o5kMvg,a:UCzSfZlOVxBSs5ObD25ywxDQ,UCQtSFINs1h6GHkpg9o5kMvg,UCzSfZlOVxBSs5ObD25ywxDQ,@MacarioMartinezruiz,@GilmarMaldonado-q9m,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCIXLDYqR_syskKRJy_x9W9Q,UC2ngpd8UBQu4gcUYy0goAtg,UCIXLDYqR_syskKRJy_x9W9Q,@juliohernandez7438,@carlitosramirez4739,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCLXYp1Cvc5DLtq5UQL5D9vw,UC2ngpd8UBQu4gcUYy0goAtg,UCLXYp1Cvc5DLtq5UQL5D9vw,@juliohernandez7438,@jorgecifuentes-m5g,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCO0zwwLWGyDgQmWPJ5Qrr1w,UC2ngpd8UBQu4gcUYy0goAtg,UCO0zwwLWGyDgQmWPJ5Qrr1w,@juliohernandez7438,@elsalvador3605,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCXN2s7DwTJm33xO-pNkAdaA,UC2ngpd8UBQu4gcUYy0goAtg,UCXN2s7DwTJm33xO-pNkAdaA,@juliohernandez7438,@edithsan7688,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCfXykdbSU97rj987LDUGfvg,UC2ngpd8UBQu4gcUYy0goAtg,UCfXykdbSU97rj987LDUGfvg,@juliohernandez7438,@MariaSantos-c8y3h,1,autor-autor
a:UC2ngpd8UBQu4gcUYy0goAtg,a:UCfjhejO7LZy4doXURa7LZCQ,UC2ngpd8UBQu4gcUYy0goAtg,UCfjhejO7LZy4doXURa7LZCQ,@juliohernandez7438,@HonwayLee-z5g,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC2Y_EHWQKevubk4vOEBBFxw,UCzSfZlOVxBSs5ObD25ywxDQ,UC2Y_EHWQKevubk4vOEBBFxw,@GilmarMaldonado-q9m,@alfonsomorales2653,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC3E9mAgP7VoAE5mZoAexl5g,UCzSfZlOVxBSs5ObD25ywxDQ,UC3E9mAgP7VoAE5mZoAexl5g,@GilmarMaldonado-q9m,@EnnioAroche,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCTD6q1nyIe3Y7HhqjaMj72w,UCzSfZlOVxBSs5ObD25ywxDQ,UCTD6q1nyIe3Y7HhqjaMj72w,@GilmarMaldonado-q9m,@JuanChang-r6k,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCEgEQmRbtL5fwr9_DqAC--g,UCzSfZlOVxBSs5ObD25ywxDQ,UCEgEQmRbtL5fwr9_DqAC--g,@GilmarMaldonado-q9m,@ArielRodas-g5y,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCFUuDARXdmmIrLppEqf-rFg,UCzSfZlOVxBSs5ObD25ywxDQ,UCFUuDARXdmmIrLppEqf-rFg,@GilmarMaldonado-q9m,@allanmunoz7410,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCFhxtoeARHPnXXPcDrOU3Xg,UCzSfZlOVxBSs5ObD25ywxDQ,UCFhxtoeARHPnXXPcDrOU3Xg,@GilmarMaldonado-q9m,@diegoalejandrolopezmendez205,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCFoIAE8k82D6AV-8gjjKaNg,UCzSfZlOVxBSs5ObD25ywxDQ,UCFoIAE8k82D6AV-8gjjKaNg,@GilmarMaldonado-q9m,@eddymunoz9789,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCFxE8GbokBrBsPEKM1xrOjQ,UCzSfZlOVxBSs5ObD25ywxDQ,UCFxE8GbokBrBsPEKM1xrOjQ,@GilmarMaldonado-q9m,@JuanDavila-qd7qj,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCGzXwyCzMzGmjmCbH3Hg01Q,UCzSfZlOVxBSs5ObD25ywxDQ,UCGzXwyCzMzGmjmCbH3Hg01Q,@GilmarMaldonado-q9m,@FidelZacarias-ph7dy,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCHTGCgY2l-DQJIvlA_cpa_Q,UCzSfZlOVxBSs5ObD25ywxDQ,UCHTGCgY2l-DQJIvlA_cpa_Q,@GilmarMaldonado-q9m,@virgiliogarcia3039,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCKDR0f2fu2UzWL8mBv5-BHw,UCzSfZlOVxBSs5ObD25ywxDQ,UCKDR0f2fu2UzWL8mBv5-BHw,@GilmarMaldonado-q9m,@mireyamorales6595,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCL1MT278vSaQ83ZDkVWn1gw,UCzSfZlOVxBSs5ObD25ywxDQ,UCL1MT278vSaQ83ZDkVWn1gw,@GilmarMaldonado-q9m,@elmorodriguez6978,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCLFdHr9BEbXHkoJopbEPLZw,UCzSfZlOVxBSs5ObD25ywxDQ,UCLFdHr9BEbXHkoJopbEPLZw,@GilmarMaldonado-q9m,@kanterra4584,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCLggDc_a5HriXv7I1h02sOA,UCzSfZlOVxBSs5ObD25ywxDQ,UCLggDc_a5HriXv7I1h02sOA,@GilmarMaldonado-q9m,@guillermogonzalez5153,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCNBnKqWf4d-rS4HwJRQljmQ,UCzSfZlOVxBSs5ObD25ywxDQ,UCNBnKqWf4d-rS4HwJRQljmQ,@GilmarMaldonado-q9m,@LE_A22,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCNkcuy42zEwddwEcOd_HpnA,UCzSfZlOVxBSs5ObD25ywxDQ,UCNkcuy42zEwddwEcOd_HpnA,@GilmarMaldonado-q9m,@vanigomez492,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCOh6DaZC_x9HASnlRylEMfw,UCzSfZlOVxBSs5ObD25ywxDQ,UCOh6DaZC_x9HASnlRylEMfw,@GilmarMaldonado-q9m,@AndresMedina-v1s,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCQtICyzWmhC5woCtbNgaSmg,UCzSfZlOVxBSs5ObD25ywxDQ,UCQtICyzWmhC5woCtbNgaSmg,@GilmarMaldonado-q9m,@nestormendez6216,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCRETAiYdh2dL5ZxB0_N1zDA,UCzSfZlOVxBSs5ObD25ywxDQ,UCRETAiYdh2dL5ZxB0_N1zDA,@GilmarMaldonado-q9m,@Joseroland21,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCRlCV9zSn7avAWh-9_XFWqQ,UCzSfZlOVxBSs5ObD25ywxDQ,UCRlCV9zSn7avAWh-9_XFWqQ,@GilmarMaldonado-q9m,@ronyarana8849,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCSou6a2OuYGSvPjm5psquyA,UCzSfZlOVxBSs5ObD25ywxDQ,UCSou6a2OuYGSvPjm5psquyA,@GilmarMaldonado-q9m,@FranciscoRivera-sf7ne,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCErZPJpHmLCsXs8ZWkAUupQ,UCzSfZlOVxBSs5ObD25ywxDQ,UCErZPJpHmLCsXs8ZWkAUupQ,@GilmarMaldonado-q9m,@dorisl.garciaroche7763,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCDlr1VadSucIZgZ171pRBjQ,UCzSfZlOVxBSs5ObD25ywxDQ,UCDlr1VadSucIZgZ171pRBjQ,@GilmarMaldonado-q9m,@cuabatzjj5924,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC3NMzdMYryaw82kPTnsaljg,UCzSfZlOVxBSs5ObD25ywxDQ,UC3NMzdMYryaw82kPTnsaljg,@GilmarMaldonado-q9m,@marisosa7832,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCDftMWXQoJ6nONfY7GVOVjg,UCzSfZlOVxBSs5ObD25ywxDQ,UCDftMWXQoJ6nONfY7GVOVjg,@GilmarMaldonado-q9m,@luisgpacheco5858,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC3qn1yJA5PeW9rkGPatQxiw,UCzSfZlOVxBSs5ObD25ywxDQ,UC3qn1yJA5PeW9rkGPatQxiw,@GilmarMaldonado-q9m,@VICTOREST19,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC4cXueR2bKGFJV0Fk76gwmA,UCzSfZlOVxBSs5ObD25ywxDQ,UC4cXueR2bKGFJV0Fk76gwmA,@GilmarMaldonado-q9m,@aluxdel4792,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC5bG9nc_JV3FsNP2KseQiYw,UCzSfZlOVxBSs5ObD25ywxDQ,UC5bG9nc_JV3FsNP2KseQiYw,@GilmarMaldonado-q9m,@giovannirodas4836,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC650pRT-OYzny3GwOH8Cgfw,UCzSfZlOVxBSs5ObD25ywxDQ,UC650pRT-OYzny3GwOH8Cgfw,@GilmarMaldonado-q9m,@edvinparedesherrera7632,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC6YSZqL0vEcI-niPKIMUGfw,UCzSfZlOVxBSs5ObD25ywxDQ,UC6YSZqL0vEcI-niPKIMUGfw,@GilmarMaldonado-q9m,@maxwellsales885,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC72gBAtyb_VXQlYDcFrh6oQ,UCzSfZlOVxBSs5ObD25ywxDQ,UC72gBAtyb_VXQlYDcFrh6oQ,@GilmarMaldonado-q9m,@osmanmorales3012,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC7VUuJr9cGh845CmTvf7TlQ,UCzSfZlOVxBSs5ObD25ywxDQ,UC7VUuJr9cGh845CmTvf7TlQ,@GilmarMaldonado-q9m,@LuisCastillo-oz4df,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC8G5cJONY8L9voMyBW8Eoug,UCzSfZlOVxBSs5ObD25ywxDQ,UC8G5cJONY8L9voMyBW8Eoug,@GilmarMaldonado-q9m,@luisparedes-pw6qt,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC8r11yOugM2NuRfitQOxLLg,UCzSfZlOVxBSs5ObD25ywxDQ,UC8r11yOugM2NuRfitQOxLLg,@GilmarMaldonado-q9m,@cesaraugustomoralesmonroy6907,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UC9xr9QvIcDvoZNUX5f-jaZw,UCzSfZlOVxBSs5ObD25ywxDQ,UC9xr9QvIcDvoZNUX5f-jaZw,@GilmarMaldonado-q9m,@MariaaliciaColonmorales,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCA93ym2TXs_Ibyxb4Vcn-6Q,UCzSfZlOVxBSs5ObD25ywxDQ,UCA93ym2TXs_Ibyxb4Vcn-6Q,@GilmarMaldonado-q9m,@oswaldosolis8728,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCAlzM_N6xBlMYmM8EBzX86Q,UCzSfZlOVxBSs5ObD25ywxDQ,UCAlzM_N6xBlMYmM8EBzX86Q,@GilmarMaldonado-q9m,@carlossoto3252,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCAmtbUiIrUIhikru0ZoTFig,UCzSfZlOVxBSs5ObD25ywxDQ,UCAmtbUiIrUIhikru0ZoTFig,@GilmarMaldonado-q9m,@Aura-vf6dm,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCB5p8a5gklc80jJItP6xTHg,UCzSfZlOVxBSs5ObD25ywxDQ,UCB5p8a5gklc80jJItP6xTHg,@GilmarMaldonado-q9m,@ernestogamboa8737,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCDPWkUX3sNNaCx-m1dV4glA,UCzSfZlOVxBSs5ObD25ywxDQ,UCDPWkUX3sNNaCx-m1dV4glA,@GilmarMaldonado-q9m,@hectoroliva949,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCDQaQv0hr2SS_PO-CMEwVHg,UCzSfZlOVxBSs5ObD25ywxDQ,UCDQaQv0hr2SS_PO-CMEwVHg,@GilmarMaldonado-q9m,@federicosaquimux1933,1,autor-autor
a:UCzSfZlOVxBSs5ObD25ywxDQ,a:UCDUffaruH6dyUnUGwsTKpgg,UCzSfZlOVxBSs5ObD25ywxDQ,UCDUffaruH6dyUnUGwsTKpgg,@GilmarMaldonado-q9m,@luisletona2842,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UCRETAiYdh2dL5ZxB0_N1zDA,UCLFdHr9BEbXHkoJopbEPLZw,UCRETAiYdh2dL5ZxB0_N1zDA,@kanterra4584,@Joseroland21,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UCRlCV9zSn7avAWh-9_XFWqQ,UCLFdHr9BEbXHkoJopbEPLZw,UCRlCV9zSn7avAWh-9_XFWqQ,@kanterra4584,@ronyarana8849,1,autor-autor
a:UCLFdHr9BEbXHkoJopbEPLZw,a:UCSou6a2OuYGSvPjm5psquyA,UCLFdHr9BEbXHkoJopbEPLZw,UCSou6a2OuYGSvPjm5psquyA,@kanterra4584,@FranciscoRivera-sf7ne,1,autor-autor
a:UCNkcuy42zEwddwEcOd_HpnA,a:UCipetjeiWj4CZB6EbyYziZg,UCNkcuy42zEwddwEcOd_HpnA,UCipetjeiWj4CZB6EbyYziZg,@vanigomez492,@OseasSamayoa-ol5rz,1,autor-autor
a:UCNkcuy42zEwddwEcOd_HpnA,a:UCjSKM9j0Q7HLDr1hD6D-TUw,UCNkcuy42zEwddwEcOd_HpnA,UCjSKM9j0Q7HLDr1hD6D-TUw,@vanigomez492,@josehidalgo4875,1,autor-autor
a:UCNkcuy42zEwddwEcOd_HpnA,a:UCjmPuazZJzscrwvk0QR9RVw,UCNkcuy42zEwddwEcOd_HpnA,UCjmPuazZJzscrwvk0QR9RVw,@vanigomez492,@mynorrodas8591,1,autor-autor
